Entry ID,Deposition Date,Refinement Resolution (Å),Unnamed: 3
4WJK,2014-09-30,1.85,
4WK0,2014-10-01,1.78,
4WK2,2014-10-01,2.5,
4WK4,2014-10-01,2.5,
4X42,2014-12-02,2.78,
4XHJ,2015-01-05,3.156,
4XI5,2015-01-06,3.9,
4XMK,2015-01-14,3.179,
4XMM,2015-01-14,7.384,
4XNM,2015-01-15,2.51,
4XNQ,2015-01-15,2.001,
4XRC,2015-01-20,2.74,
4XVS,2015-01-27,1.9,
4XVT,2015-01-28,1.69,
4Y5V,2015-02-12,2.604,
4Y5X,2015-02-12,3.15,
4Y5Y,2015-02-12,2.85,
4YBL,2015-02-18,3.1,
4YBQ,2015-02-19,3.27,
4YC2,2015-02-19,3.02,
4YE4,2015-02-23,2.72,
4YJZ,2015-03-03,2.72,
4YK4,2015-03-03,2.8,
4YWG,2015-03-20,2.998,
4Z7N,2015-04-07,2.599,
4Z7O,2015-04-07,2.85,
4Z7Q,2015-04-07,2.7,
4ZFF,2015-04-21,2.75,
4ZFG,2015-04-21,2.27,
4ZPT,2015-05-08,2.591,
4ZPV,2015-05-08,3.2,
4ZXB,2015-05-20,3.3,
5A8H,2015-07-15,23.0,
5AWW,2015-07-10,2.724,
5BO1,2015-05-26,2.56,
5BXF,2015-06-08,2.851,
5C0R,2015-06-12,3.188,
5C0S,2015-06-12,4.3,
5CAY,2015-06-30,3.0,
5CEZ,2015-07-08,3.031,
5CJB,2015-07-14,2.398,
5CJQ,2015-07-14,3.6,
5CJS,2015-07-15,4.3,
5CJX,2015-07-15,3.584,
5DMI,2015-09-08,3.69,
5DMJ,2015-09-08,2.79,
5DO2,2015-09-10,2.409,
5EN2,2015-11-09,1.821,
5EOQ,2015-11-10,1.95,
5EOR,2015-11-10,2.27,
5ERW,2015-11-15,2.9,
5F3B,2015-12-02,1.76,
5F3H,2015-12-02,2.7,
5FCU,2015-12-15,1.85,
5FHC,2015-12-21,6.704,
5GMQ,2016-07-15,2.703,
5GZN,2016-09-29,3.0,
5GZO,2016-09-29,2.755,
5H35,2016-10-20,2.642,
5H77,2016-11-17,3.197,
5HDB,2016-01-05,2.7012,
5HDQ,2016-01-05,1.83,
5HJ3,2016-01-12,3.3,
5IES,2016-02-25,2.16,
5IF0,2016-02-25,2.44,
5IHL,2016-02-29,3.3,
5J3H,2016-03-30,3.27,
5JHL,2016-04-21,3.0,
5JS9,2016-05-07,6.918,
5JSA,2016-05-07,6.308,
5JYL,2016-05-14,2.55,
5JYM,2016-05-14,2.45,
5JZI,2016-05-16,2.5,
5KEL,2016-06-09,4.3,
5KEM,2016-06-09,5.5,
5KEN,2016-06-09,4.3,
5KTE,2016-07-11,3.941,
5KVD,2016-07-14,1.65,
5KVE,2016-07-14,1.7,
5KVF,2016-07-14,1.4,
5KVG,2016-07-14,1.4,
5KZP,2016-07-25,2.262,
5LBS,2016-06-17,2.41,
5LCV,2016-06-22,2.64,
5N09,2017-02-02,3.9,
5N0A,2017-02-02,3.9,
5T3X,2016-08-26,3.9,
5T3Z,2016-08-26,3.5,
5TJW,2016-10-05,3.231,
5TOJ,2016-10-17,3.3,
5TOK,2016-10-17,3.8,
5TZN,2016-11-22,2.6,
5U1F,2016-11-28,6.8,
5U3J,2016-12-02,2.74,
5U3K,2016-12-02,2.637,
5U3L,2016-12-02,2.165,
5U3M,2016-12-02,2.418,
5U3N,2016-12-02,2.0,
5U3O,2016-12-02,1.761,
5U68,2016-12-07,3.083,
5U7M,2016-12-12,3.025,
5U7O,2016-12-12,3.031,
5UDC,2016-12-26,3.45,
5UDD,2016-12-26,4.3,
5UG0,2017-01-06,3.4,
5UGY,2017-01-10,2.801,
5UJZ,2017-01-19,4.8,
5UK0,2017-01-19,4.8,
5UK1,2017-01-19,4.8,
5UK2,2017-01-19,4.8,
5UM8,2017-01-26,3.935,
5UQY,2017-02-08,3.6,
5USH,2017-02-13,2.3,
5USL,2017-02-13,2.9,
5UTY,2017-02-15,3.412,
5V2A,2017-03-03,4.656,
5V6L,2017-03-17,2.549,
5V6M,2017-03-17,1.9,
5V7J,2017-03-20,2.907,
5V8L,2017-03-22,4.3,
5V8M,2017-03-22,4.4,
5VGJ,2017-04-11,3.456,
5VIY,2017-04-17,6.2,
5VJ6,2017-04-18,11.5,
5VK2,2017-04-20,3.201,
5VK6,2017-04-21,2.25,
5VKE,2017-04-21,2.37,
5VKH,2017-04-21,2.25,
5VOB,2017-05-02,3.02,
5VOC,2017-05-02,3.99,
5VOD,2017-05-02,5.9,
5W08,2017-05-30,2.6,
5W0D,2017-05-30,1.899,
5W0K,2017-05-31,3.1,
5W1K,2017-06-03,3.99,
5W1M,2017-06-03,3.91,
5W23,2017-06-05,3.4,
5W2B,2017-06-06,2.25,
5W4L,2017-06-12,2.92,
5W6D,2017-06-16,3.202,
5W6G,2017-06-16,2.79,
5WN9,2017-07-31,1.551,
5WNA,2017-07-31,2.4,
5WNB,2017-07-31,2.4,
5X2M,2017-02-02,2.206,
5X2N,2017-02-02,2.2,
5X2O,2017-02-02,2.6,
5X2P,2017-02-02,2.608,
5X2Q,2017-02-02,2.6,
5XBM,2017-03-20,3.501,
5XHV,2017-04-24,3.35,
5Y11,2017-07-19,2.1,
5Y9C,2017-08-24,3.443,
5Y9F,2017-08-24,3.35,
5YHL,2017-09-28,4.2,
5YWY,2017-11-30,3.2,
6A0Z,2018-06-06,2.329,
6A4K,2018-06-20,3.15,
6AOD,2017-08-15,1.8,
6B0N,2017-09-14,3.4,
6B3M,2017-09-22,3.92,
6B44,2017-09-25,2.9,
6B46,2017-09-25,3.1,
6B70,2017-10-03,3.7,
6B9J,2017-10-10,2.9,
6BCK,2017-10-20,2.7,
6BF4,2017-10-25,2.382,
6BLH,2017-11-10,2.0,
6BLI,2017-11-10,2.12,
6BP2,2017-11-21,3.172,
6BRB,2017-11-30,2.82,
6CE0,2018-02-09,4.602,
6CMG,2018-03-05,2.7,
6CMI,2018-03-05,2.72,
6CVK,2018-03-28,2.38,
6CWD,2018-03-30,3.33,
6CWT,2018-03-30,3.151,
6CXC,2018-04-02,3.9,
6DFG,2018-05-14,4.42,
6DFH,2018-05-14,3.85,
6DZV,2018-07-05,4.2,
6DZW,2018-07-05,4.3,
6DZY,2018-07-05,4.1,
6DZZ,2018-07-05,3.6,
6E3H,2018-07-14,2.9,
6E4X,2018-07-18,2.25,
6E56,2018-07-19,2.0,
6EA5,2018-08-02,4.75,
6EA7,2018-08-02,4.25,
6IEA,2018-09-13,2.0,
6IEB,2018-09-13,2.409,
6IEC,2018-09-13,3.2,
6IEK,2018-09-14,2.7,
6IVZ,2018-12-04,2.4,
6IW0,2018-12-04,3.6,
6IW2,2018-12-04,2.9,
6J5D,2019-01-10,1.8,
6J5F,2019-01-10,1.801,
6J5G,2019-01-10,3.291,
6JMQ,2019-03-13,3.31,
6JMR,2019-03-13,4.1,
6JP7,2019-03-26,1.909,
6KRZ,2019-08-22,3.05,
6KS0,2019-08-22,2.79,
6KS1,2019-08-22,2.4,
6KTR,2019-08-28,2.59775753879,
6LBH,2019-11-14,3.7,
6M3B,2020-03-03,2.2,
6M3C,2020-03-03,3.7,
6MAM,2018-08-28,4.1,
6MFP,2018-09-11,3.0,
6MFT,2018-09-12,2.315,
6MG7,2018-09-13,2.91,
6MJZ,2018-09-24,4.3,
6MLM,2018-09-27,3.5,
6MYY,2018-11-02,3.8,
6MZJ,2018-11-05,4.8,
6N5B,2018-11-21,3.5,
6N5D,2018-11-21,3.0,
6N5E,2018-11-21,3.0,
6N6B,2018-11-26,2.3,
6N7J,2018-11-27,3.684,
6NF5,2018-12-18,3.71,
6NI2,2018-12-26,4.0,
6NI3,2018-12-26,3.8,
6NIP,2018-12-31,4.16,
6NIU,2018-12-31,4.303,
6NJL,2019-01-03,6.7,
6NJM,2019-01-03,6.5,
6NQD,2019-01-21,3.9,
6NYP,2019-02-11,2.7,
6O7H,2019-03-07,2.9,
6OE4,2019-03-27,3.3,
6OE5,2019-03-27,4.1,
6OKP,2019-04-14,3.28,
6OLP,2019-04-16,4.2,
6OPN,2019-04-25,3.5,
6OPO,2019-04-25,3.5,
6OPP,2019-04-25,3.7,
6OPQ,2019-04-25,3.8,
6ORN,2019-04-30,4.05,
6ORO,2019-04-30,3.9,
6ORP,2019-04-30,4.4,
6ORQ,2019-04-30,4.4,
6OTC,2019-05-02,1.7,
6OUS,2019-05-05,3.4,
6OYA,2019-05-14,3.3,
6OZ9,2019-05-15,3.462,
6P3S,2019-05-24,4.0,
6P59,2019-05-29,2.94221405643,
6P62,2019-05-31,3.57,
6P65,2019-05-31,3.94,
6P91,2019-06-09,4.0,
6P95,2019-06-09,3.5,
6PA0,2019-06-11,2.05,
6PCI,2019-06-17,4.12,
6PCU,2019-06-18,2.4,
6PW6,2019-07-22,4.5,
6PXH,2019-07-26,2.3,
6PZ8,2019-07-31,4.19,
6PZW,2019-08-01,3.0,
6PZY,2019-08-01,3.17,
6PZZ,2019-08-01,3.6,
6TYS,2019-08-09,3.5,
6U02,2019-08-13,3.05,
6U1N,2019-08-16,4.0,
6U59,2019-08-27,3.86,
6UBI,2019-09-11,1.903,
6UCE,2019-09-16,1.382,
6UCF,2019-09-16,1.29,
6UDA,2019-09-19,4.2,
6UDJ,2019-09-19,2.5,
6UDK,2019-09-19,3.9,
6UJB,2019-10-02,3.51,
6UJC,2019-10-02,3.56,
6ULC,2019-10-07,4.6,
6UM5,2019-10-09,4.2,
6UM6,2019-10-09,4.3,
6UM7,2019-10-09,3.5,
6UMG,2019-10-09,2.7,
6UMX,2019-10-10,2.79,
6UOE,2019-10-14,1.8,
6UR5,2019-10-22,4.0,
6URH,2019-10-23,2.2,
6URM,2019-10-23,2.65,
6USF,2019-10-26,3.87,
6UTK,2019-10-29,3.8,
6UVO,2019-11-03,2.9,
6UYD,2019-11-13,1.897,
6UYE,2019-11-13,3.96,
6UYF,2019-11-13,2.06,
6UYM,2019-11-13,2.848,
6UYN,2019-11-13,2.85,
6V4P,2019-11-28,2.8,
6V6W,2019-12-06,6.5,
6V8X,2019-12-12,3.0,
6V8Z,2019-12-12,2.9,
6VBO,2019-12-19,1.683,
6VBP,2019-12-19,2.298,
6VBQ,2019-12-19,2.116,
6VEL,2020-01-02,2.65,
6VJT,2020-01-17,1.782,
6VKN,2020-01-21,3.7,
6VLR,2020-01-24,4.42,
6VLW,2020-01-27,3.42,
6VN0,2020-01-29,4.25,
6VN1,2020-01-29,2.8,
6VPX,2020-02-04,5.0,
6VTT,2020-02-13,3.7,
6VY4,2020-02-25,2.0,
6VY5,2020-02-25,3.4,
6VY6,2020-02-25,2.6,
6VYV,2020-02-27,6.33,
6VZI,2020-02-28,2.716,
6W03,2020-02-28,2.4,
6W41,2020-03-09,3.084,
6W4M,2020-03-11,3.2,
6W4S,2020-03-11,3.2,
6WAQ,2020-03-25,2.2,
6WAR,2020-03-25,3.4,
6WBV,2020-03-27,2.5,
6WEX,2020-04-03,3.49,
6WEZ,2020-04-03,3.21,
6WF0,2020-04-03,3.46,
6WF1,2020-04-03,4.19,
6WHA,2020-04-07,3.36,
6WHI,2020-04-08,4.2,
6WHK,2020-04-08,2.6,
6WIT,2020-04-10,2.79,
6WIX,2020-04-10,2.67,
6WO3,2020-04-24,2.382,
6WO5,2020-04-24,2.619,
6WOQ,2020-04-25,3.667,
6WPS,2020-04-27,3.1,
6WPT,2020-04-27,3.7,
6WWC,2020-05-09,2.563,
6WX2,2020-05-09,2.39,
6X78,2020-05-29,2.359,
6X7W,2020-05-30,1.7,
6X96,2020-06-02,3.4,
6X97,2020-06-02,3.65,
6X98,2020-06-02,3.38,
6X9R,2020-06-03,3.1,
6X9S,2020-06-03,3.1,
6X9T,2020-06-03,3.2,
6X9U,2020-06-03,3.2,
6X9V,2020-06-03,3.5,
6X9X,2020-06-03,1.8,
6XC2,2020-06-08,3.112,
6XC3,2020-06-08,2.698,
6XC4,2020-06-08,2.341,
6XC7,2020-06-08,2.883,
6XCJ,2020-06-08,2.8,
6XCM,2020-06-08,3.42,
6XCN,2020-06-08,3.66,
6XDG,2020-06-10,3.9,
6XE1,2020-06-11,2.75,
6XEY,2020-06-14,3.25,
6XKP,2020-06-26,2.72,
6XKQ,2020-06-26,2.55,
6XKR,2020-06-27,2.59,
6XMI,2020-06-30,1.51,
6XPQ,2020-07-08,4.2,
6XPR,2020-07-08,4.092,
6XPX,2020-07-09,2.598,
6XPY,2020-07-09,3.603,
6XPZ,2020-07-09,3.45,
6XQ0,2020-07-09,2.3,
6XQ2,2020-07-09,3.002,
6XQ4,2020-07-09,3.347,
6XRT,2020-07-13,3.9,
6XSK,2020-07-15,3.85,
6XSW,2020-07-16,2.98,
6ZER,2020-06-16,3.8,
7BEH,2020-12-23,2.3,
7BEI,2020-12-23,2.3,
7BEJ,2020-12-23,2.42,
7BEK,2020-12-23,2.04,
7BEL,2020-12-23,2.53,
7BEM,2020-12-24,2.52,
7BEN,2020-12-24,2.5,
7BEO,2020-12-24,3.19,
7BEP,2020-12-24,2.61,
7BPK,2020-03-23,3.1,
7BQ5,2020-03-24,2.99,
7BSC,2020-03-30,2.31,
7BSD,2020-03-30,2.53,
7BZ5,2020-04-26,1.84,
7C2L,2020-05-08,3.1,
7CEB,2020-06-22,2.89,
7CEC,2020-06-22,3.9,
7CH4,2020-07-05,3.15,
7CH5,2020-07-05,2.7,
7CHB,2020-07-05,2.4,
7CHC,2020-07-05,2.71,
7CHE,2020-07-05,3.416,
7CHF,2020-07-05,2.674,
7CHH,2020-07-05,3.49,
7CN2,2020-07-29,3.43,
7CR5,2020-08-12,2.08,
7D0B,2020-09-09,3.9,
7D0C,2020-09-09,3.4,
7D0D,2020-09-09,3.8,
7D6I,2020-09-30,3.41,
7DJZ,2020-11-22,2.397,
7DK0,2020-11-22,3.199,
7DK2,2020-11-22,3.0,
7DM1,2020-12-01,2.1,
7DM2,2020-12-01,2.4,
7DNH,2020-12-09,3.64,
7DNK,2020-12-09,6.41,
7DNL,2020-12-09,4.19,
7DPM,2020-12-20,3.304,
7E39,2021-02-08,3.7,
7E3B,2021-02-08,4.2,
7E3C,2021-02-08,4.2,
7E5R,2021-02-20,3.6,
7E5S,2021-02-20,3.6,
7E86,2021-03-01,2.9,
7E88,2021-03-01,3.14,
7E8M,2021-03-02,2.09,
7E9N,2021-03-04,3.69,
7E9O,2021-03-04,3.41,
7E9P,2021-03-04,3.69,
7E9Q,2021-03-04,3.65,
7EAM,2021-03-07,1.4,
7ECW,2021-03-13,3.1,
7EJY,2021-04-03,3.04,
7EJZ,2021-04-03,3.63,
7EK0,2021-04-03,2.7,
7ELN,2021-04-12,3.0,
7EQG,2021-05-01,3.2,
7EUO,2021-05-18,2.9,
7F3Q,2021-06-16,3.3,
7F6Y,2021-06-26,3.0,
7F6Z,2021-06-26,3.0,
7F7H,2021-06-29,3.19,
7FAE,2021-07-06,3.65,
7FAF,2021-07-06,3.69,
7FAH,2021-07-06,3.151,
7FBJ,2021-07-11,2.85,
7FBK,2021-07-11,1.9,
7FCI,2021-07-14,3.3,
7FJN,2021-08-04,3.25,
7FJO,2021-08-04,3.34,
7FJS,2021-08-04,2.9,
7JIX,2020-07-23,3.901,
7JKT,2020-07-28,2.75,
7JL0,2020-07-29,4.3,
7JL2,2020-07-29,4.3,
7JMP,2020-08-02,1.712,
7JMW,2020-08-03,2.89,
7JN5,2020-08-03,2.705,
7JTF,2020-08-17,3.35,
7JTG,2020-08-17,2.6,
7JTI,2020-08-17,7.4,
7JV2,2020-08-20,3.5,
7JV4,2020-08-20,3.4,
7JV6,2020-08-20,3.0,
7JVA,2020-08-20,3.6,
7JVC,2020-08-20,3.3,
7JW0,2020-08-24,4.3,
7JWB,2020-08-25,3.2,
7JX3,2020-08-26,2.65,
7K43,2020-09-14,2.6,
7K45,2020-09-14,3.7,
7K4N,2020-09-15,3.3,
7K66,2020-09-18,3.92,
7K8M,2020-09-27,3.2,
7K8S,2020-09-27,3.4,
7K8T,2020-09-27,3.4,
7K8U,2020-09-27,3.8,
7K8V,2020-09-27,3.8,
7K8W,2020-09-27,3.6,
7K8X,2020-09-27,3.9,
7K8Y,2020-09-27,4.4,
7K8Z,2020-09-27,3.5,
7K90,2020-09-27,3.24,
7K9H,2020-09-29,3.2,
7K9I,2020-09-29,3.3,
7K9J,2020-09-29,3.0,
7K9K,2020-09-29,3.14,
7KBA,2020-10-01,2.8,
7KBB,2020-10-01,4.02,
7KBT,2020-10-02,4.15,
7KDD,2020-10-08,3.5,
7KDE,2020-10-08,3.55,
7KEJ,2020-10-11,3.8,
7KEW,2020-10-13,4.16,
7KEX,2020-10-13,4.25,
7KF9,2020-10-13,4.4,
7KFB,2020-10-13,3.9,
7KFE,2020-10-13,6.6,
7KFH,2020-10-13,3.8,
7KFV,2020-10-15,2.102,
7KFW,2020-10-15,2.792,
7KFX,2020-10-15,2.226,
7KFY,2020-10-15,2.157,
7KI4,2020-10-23,2.9,
7KI6,2020-10-23,2.8,
7KKH,2020-10-27,2.0,
7KKK,2020-10-27,3.03,
7KKL,2020-10-27,2.85,
7KLC,2020-10-29,4.3,
7KLG,2020-10-30,3.2,
7KLH,2020-10-30,3.0,
7KM5,2020-11-02,3.19,
7KMD,2020-11-02,3.39228580771,
7KMG,2020-11-02,2.16,
7KMH,2020-11-02,1.72,
7KMI,2020-11-02,1.73,
7KMK,2020-11-03,4.2,
7KML,2020-11-03,3.8,
7KN3,2020-11-04,2.251,
7KN4,2020-11-04,2.7,
7KN5,2020-11-04,1.87,
7KN6,2020-11-04,2.55,
7KN7,2020-11-04,2.73,
7KQ7,2020-11-13,2.203,
7KQB,2020-11-14,2.42,
7KQE,2020-11-15,2.88,
7KQG,2020-11-16,2.6,
7KQH,2020-11-16,3.5,
7KQI,2020-11-16,4.2,
7KR5,2020-11-18,3.3,
7KRA,2020-11-19,3.2,
7KS9,2020-11-21,4.75,
7KSG,2020-11-22,3.33,
7KTX,2020-11-24,4.3,
7KXJ,2020-12-04,6.4,
7KXK,2020-12-04,5.0,
7KYL,2020-12-08,2.0,
7KYO,2020-12-08,2.85,
7KZB,2020-12-10,2.83,
7L02,2020-12-10,3.2,
7L06,2020-12-11,3.3,
7L09,2020-12-11,3.1,
7L0L,2020-12-11,2.85,
7L2C,2020-12-16,3.65,
7L2D,2020-12-16,3.55,
7L2E,2020-12-16,2.97,
7L2F,2020-12-16,3.9,
7L3N,2020-12-18,3.27,
7L56,2020-12-21,3.6,
7L57,2020-12-21,5.87,
7L58,2020-12-21,5.07,
7L5B,2020-12-21,3.18,
7L5J,2020-12-22,3.2,
7L7D,2020-12-28,2.5,
7L7E,2020-12-28,3.0,
7L86,2020-12-31,3.4,
7L87,2020-12-31,3.6,
7L88,2020-12-31,3.6,
7L89,2020-12-31,3.8,
7L8A,2020-12-31,3.3,
7L8B,2020-12-31,3.7,
7L8C,2020-12-31,3.4,
7L8D,2020-12-31,4.6,
7L8S,2020-12-31,4.3,
7L8T,2020-12-31,3.7,
7L8U,2021-01-01,4.5,
7L8W,2021-01-01,4.1,
7L8X,2021-01-01,3.0,
7L8Y,2021-01-01,4.2,
7L8Z,2021-01-01,3.8,
7L90,2021-01-01,4.5,
7LAA,2021-01-06,3.42,
7LAB,2021-01-06,2.97,
7LBE,2021-01-07,2.9,
7LBF,2021-01-07,2.8,
7LBG,2021-01-07,2.6,
7LDD,2021-01-13,3.4,
7LDJ,2021-01-13,2.36,
7LFZ,2021-01-19,1.9,
7LG0,2021-01-19,2.3,
7LG2,2021-01-19,2.4,
7LG3,2021-01-19,2.3,
7LG6,2021-01-19,3.28,
7LJ4,2021-01-28,2.782,
7LJ5,2021-01-28,2.26,
7LJA,2021-01-28,2.77,
7LJB,2021-01-28,2.97,
7LJR,2021-01-30,3.66,
7LL1,2021-02-03,3.73,
7LL2,2021-02-03,3.73,
7LLK,2021-02-04,4.8,
7LM8,2021-02-05,1.936,
7LM9,2021-02-05,1.53,
7LO6,2021-02-09,3.9,
7LOK,2021-02-10,3.9,
7LOP,2021-02-10,2.246,
7LQV,2021-02-15,3.25,
7LQW,2021-02-15,4.47,
7LR3,2021-02-15,2.8,
7LR4,2021-02-15,2.1,
7LRS,2021-02-17,3.89,
7LRT,2021-02-17,3.54,
7LS9,2021-02-17,3.42,
7LSB,2021-02-18,2.492,
7LSE,2021-02-18,2.35,
7LSF,2021-02-18,2.24,
7LSG,2021-02-18,1.86,
7LSI,2021-02-18,2.4,
7LSS,2021-02-18,3.72,
7LU9,2021-02-21,5.6,
7LUA,2021-02-21,4.7,
7LUC,2021-02-22,3.21,
7LUE,2021-02-22,2.9,
7LVW,2021-02-26,2.1,
7LWD,2021-03-01,3.65,
7LX2,2021-03-03,3.12,
7LX3,2021-03-03,3.45,
7LXM,2021-03-04,3.41,
7LXN,2021-03-04,3.85,
7LXW,2021-03-05,2.8,
7LXX,2021-03-05,3.0,
7LXY,2021-03-05,2.2,
7LXZ,2021-03-05,2.6,
7LY0,2021-03-05,2.6,
7LY2,2021-03-05,2.5,
7LY3,2021-03-05,3.0,
7LY9,2021-03-06,3.91,
7M2H,2021-03-16,2.642,
7M2I,2021-03-16,2.695,
7M2J,2021-03-16,3.201,
7M30,2021-03-17,3.81,
7M3I,2021-03-18,2.8,
7M42,2021-03-19,3.3,
7M51,2021-03-22,1.8,
7M52,2021-03-22,1.5,
7M53,2021-03-22,1.4,
7M55,2021-03-22,1.4,
7M7E,2021-03-28,3.2,
7M7F,2021-03-28,3.2,
7M7G,2021-03-28,4.1,
7M7H,2021-03-28,4.1,
7M7I,2021-03-28,3.4,
7M7J,2021-03-28,4.3,
7M7W,2021-03-29,2.65,
7M8J,2021-03-29,3.48,
7M8L,2021-03-30,3.9,
7MDW,2021-04-06,3.58,
7ME7,2021-04-06,3.73,
7MEJ,2021-04-06,3.55,
7MEM,2021-04-06,3.2,
7MF1,2021-04-08,2.092,
7MFG,2021-04-09,3.87,
7MGX,2021-04-13,3.13,
7MH6,2021-04-14,2.85,
7MJI,2021-04-20,2.81,
7MJJ,2021-04-20,3.32,
7MJK,2021-04-20,2.73,
7MJL,2021-04-20,2.95,
7MJS,2021-04-20,3.03,
7MK2,2021-04-21,3.8,
7MK3,2021-04-21,3.06,
7MKB,2021-04-22,1.9,
7MKL,2021-04-24,3.2,
7MKM,2021-04-24,3.16,
7MLZ,2021-04-29,3.71,
7MM0,2021-04-29,3.15,
7MMN,2021-04-29,3.57,
7MMO,2021-04-30,2.427,
7MN8,2021-04-30,3.45,
7MNM,2021-05-01,4.7,
7MNN,2021-05-01,6.7,
7MRZ,2021-05-10,3.0,
7MW2,2021-05-15,2.97,
7MW3,2021-05-15,3.15,
7MW4,2021-05-15,3.42,
7MW5,2021-05-15,3.42,
7MW6,2021-05-15,3.22,
7MWW,2021-05-17,2.71,
7MWX,2021-05-17,3.32,
7MXD,2021-05-19,3.4,
7MXP,2021-05-19,4.46,
7MY2,2021-05-20,2.65,
7MY3,2021-05-20,2.9,
7N0I,2021-05-25,2.2,
7N0R,2021-05-25,1.42,
7N28,2021-05-28,4.2,
7N3I,2021-06-01,2.03,
7N4I,2021-06-04,2.284,
7N4J,2021-06-04,2.207,
7N4L,2021-06-04,3.601,
7N4M,2021-06-04,3.79,
7N5H,2021-06-05,3.24,
7N62,2021-06-07,4.0,
7N64,2021-06-07,4.2,
7N65,2021-06-07,4.15,
7N6D,2021-06-08,2.3,
7N6E,2021-06-08,3.2,
7N8H,2021-06-14,2.3,
7N8I,2021-06-14,3.0,
7N9A,2021-06-17,3.5,
7N9B,2021-06-17,3.8,
7N9C,2021-06-17,3.71,
7N9E,2021-06-17,3.52,
7N9U,2021-06-18,3.19,
7N9V,2021-06-18,3.45,
7N9X,2021-06-18,3.511,
7NAB,2021-06-21,2.15,
7ND3,2021-01-30,3.7,
7ND4,2021-01-30,3.6,
7ND5,2021-01-30,3.4,
7ND6,2021-01-30,7.3,
7ND7,2021-01-30,3.6,
7ND8,2021-01-30,3.5,
7ND9,2021-01-30,2.8,
7NDB,2021-01-30,4.6,
7NDC,2021-01-30,4.1,
7NDD,2021-01-30,4.2,
7NEG,2021-02-04,2.19,
7NEH,2021-02-04,1.77,
7NX6,2021-03-17,2.25,
7NX7,2021-03-17,2.3,
7NX8,2021-03-17,1.95,
7NX9,2021-03-17,2.4,
7NXA,2021-03-17,2.5,
7NXB,2021-03-17,2.67,
7Q6E,2021-11-07,2.7,
7Q9F,2021-11-12,3.6,
7Q9G,2021-11-12,3.3,
7Q9I,2021-11-12,4.9,
7Q9J,2021-11-12,4.0,
7Q9K,2021-11-12,4.5,
7Q9M,2021-11-12,3.7,
7Q9P,2021-11-12,4.5,
7R6W,2021-06-23,1.83,
7R6X,2021-06-23,2.95,
7R7N,2021-06-25,3.95,
7R7V,2021-06-25,1.6,
7R7W,2021-06-25,1.17,
7R7X,2021-06-25,2.099,
7R7Y,2021-06-25,1.601,
7R80,2021-06-25,2.9,
7R87,2021-06-26,3.4,
7R88,2021-06-26,3.5,
7R8L,2021-06-26,2.6,
7R8M,2021-06-26,3.4,
7R8N,2021-06-26,3.55,
7R8O,2021-06-26,3.5,
7R8U,2021-06-27,1.901,
7R98,2021-06-28,2.51,
7RA8,2021-06-30,3.1,
7RAL,2021-07-01,,
7RBU,2021-07-06,3.7,
7RBV,2021-07-06,3.6,
7RFB,2021-07-14,2.7,
7RFC,2021-07-14,3.24,
7RKS,2021-07-22,2.7,
7RKU,2021-07-22,3.2,
7RKV,2021-07-22,3.45,
7RNJ,2021-07-29,2.67,
7RQ6,2021-08-05,4.18,
7RR0,2021-08-08,3.12,
7RSN,2021-08-11,3.49,
7RSO,2021-08-11,4.1,
7RU3,2021-08-16,3.3,
7RU4,2021-08-16,3.3,
7RU5,2021-08-16,3.6,
7RU8,2021-08-16,3.8,
7RW2,2021-08-19,3.5,
7S07,2021-08-30,3.29,
7S0B,2021-08-30,2.9,
7S0C,2021-08-30,3.25,
7S0D,2021-08-30,3.5,
7S0E,2021-08-30,4.9,
7S3M,2021-09-07,2.4,
7S3N,2021-09-07,1.9,
7S4S,2021-09-09,2.05,
7S4U,2021-09-09,3.56,
7S4V,2021-09-09,3.28,
7S4X,2021-09-09,2.76,
7S5P,2021-09-11,2.86,
7S5Q,2021-09-11,2.88,
7S5R,2021-09-11,2.45,
7S6I,2021-09-14,3.2,
7S6J,2021-09-14,3.4,
7S6K,2021-09-14,3.4,
7S6L,2021-09-14,4.0,
7S83,2021-09-17,2.52,
7S8G,2021-09-17,2.57,
7S8H,2021-09-17,2.7,
7SB3,2021-09-23,3.3,
7SB4,2021-09-23,4.7,
7SB5,2021-09-23,4.2,
7SBV,2021-09-26,3.1,
7SBW,2021-09-26,3.2,
7SBX,2021-09-26,3.0,
7SBY,2021-09-26,3.0,
7SC1,2021-09-26,3.2,
7SCN,2021-09-28,3.02,
7SCO,2021-09-28,3.37,
7SD3,2021-09-29,3.67,
7SD5,2021-09-29,1.53,
7SEM,2021-09-30,2.2,
7SGF,2021-10-05,4.41,
7SH0,2021-10-07,3.2,
7SI2,2021-10-12,3.2,
7SJ0,2021-10-15,3.36,
7SK3,2021-10-19,3.8,
7SK4,2021-10-19,3.3,
7SK5,2021-10-19,4.0,
7SK7,2021-10-19,3.3,
7SK8,2021-10-19,3.3,
7SK9,2021-10-19,3.7,
7SKZ,2021-10-22,1.86,
7SL5,2021-10-22,2.5,
7SN3,2021-10-27,3.1,
7SO9,2021-10-29,2.4,
7SOA,2021-10-29,3.1,
7SOB,2021-10-29,2.4,
7SOC,2021-10-29,3.3,
7SOD,2021-10-29,3.2,
7SOE,2021-10-29,2.8,
7SOF,2021-10-29,3.6,
7SPO,2021-11-02,1.92,
7SPP,2021-11-02,1.96,
